,price,market_cap
2020-10-21 00:00:00 UTC,0.767914856,11633905.8
2020-10-22 00:00:00 UTC,0.767914856,11633905.8
2020-10-23 00:00:00 UTC,0.784118269,10541907.24
2020-10-24 00:00:00 UTC,1.188594222,16104041.64
2020-10-25 00:00:00 UTC,0.974414953,13142879.83
2020-10-26 00:00:00 UTC,0.903093064,12063910.88
2020-10-27 00:00:00 UTC,0.822037539,11023386.93
2020-10-28 00:00:00 UTC,0.781956232,10522875.28
2020-10-29 00:00:00 UTC,0.680862315,9109102.264
2020-10-30 00:00:00 UTC,0.803841077,10827149.46
2020-10-31 00:00:00 UTC,0.731026739,9824647.561
2020-11-01 00:00:00 UTC,0.785054451,10565743.11
2020-11-02 00:00:00 UTC,0.745599394,10044036.43
2020-11-03 00:00:00 UTC,0.726727922,9839570.435
2020-11-04 00:00:00 UTC,0.6979969,9379866.216
2020-11-05 00:00:00 UTC,0.714137096,9589767.698
2020-11-06 00:00:00 UTC,0.697236373,9369957.706
2020-11-07 00:00:00 UTC,0.748327804,9970055.349
2020-11-08 00:00:00 UTC,0.786126542,10525497.76
2020-11-09 00:00:00 UTC,0.834940305,11256170.7
2020-11-10 00:00:00 UTC,0.976372258,13154466.94
2020-11-11 00:00:00 UTC,1.006762956,13631448.1
2020-11-12 00:00:00 UTC,0.911962447,12306314.02
2020-11-13 00:00:00 UTC,0.920088004,12507985.06
2020-11-14 00:00:00 UTC,1.065244761,14268293.96
2020-11-15 00:00:00 UTC,1.289711387,17395825.22
2020-11-16 00:00:00 UTC,1.278149801,17199488
2020-11-17 00:00:00 UTC,1.583096284,20999719.6
2020-11-18 00:00:00 UTC,1.437190076,19165404.99
2020-11-19 00:00:00 UTC,1.367194653,18377514.55
2020-11-20 00:00:00 UTC,1.299749316,17562956.13
2020-11-21 00:00:00 UTC,1.412283589,19092608.42
2020-11-22 00:00:00 UTC,1.376425555,18584375.25
2020-11-23 00:00:00 UTC,1.312422888,17745388.28
2020-11-24 00:00:00 UTC,1.409140081,19035060.18
2020-11-25 00:00:00 UTC,1.297034779,17484468.34
2020-11-26 00:00:00 UTC,1.218487224,16583540.92
2020-11-27 00:00:00 UTC,1.056279122,14249831.94
2020-11-28 00:00:00 UTC,1.094594318,14773264.1
2020-11-29 00:00:00 UTC,1.152506209,15590067.55
2020-11-30 00:00:00 UTC,1.132435659,15241150.57
2020-12-01 00:00:00 UTC,1.18096424,16017624.98
2020-12-02 00:00:00 UTC,1.256353111,16968624.3
2020-12-03 00:00:00 UTC,1.482463977,20016968.47
2020-12-04 00:00:00 UTC,1.44934803,19606785.09
2020-12-05 00:00:00 UTC,1.576477421,21490401.84
2020-12-06 00:00:00 UTC,1.704573606,23178455.06
2020-12-07 00:00:00 UTC,1.585118216,21441243.05
2020-12-08 00:00:00 UTC,1.727444965,23274436.21
2020-12-09 00:00:00 UTC,1.832618752,24883013.16
2020-12-10 00:00:00 UTC,2.196043161,29639357.23
2020-12-11 00:00:00 UTC,2.063426744,27878576.63
2020-12-12 00:00:00 UTC,1.868774727,25225342.27
2020-12-13 00:00:00 UTC,2.082752897,28167402.95
2020-12-14 00:00:00 UTC,2.179010685,29018037.57
2020-12-15 00:00:00 UTC,2.832037939,38084646.02
2020-12-16 00:00:00 UTC,3.279923279,44059937.47
2020-12-17 00:00:00 UTC,3.163774752,43204147.49
2020-12-18 00:00:00 UTC,2.952957979,39894101.24
2020-12-19 00:00:00 UTC,3.28111974,44514405.76
2020-12-20 00:00:00 UTC,3.134511206,42292612.31
2020-12-21 00:00:00 UTC,2.990654043,40394212.14
2020-12-22 00:00:00 UTC,3.399559149,45564839.67
2020-12-23 00:00:00 UTC,4.511007203,61341919.6
2020-12-24 00:00:00 UTC,3.937365176,54611173.72
2020-12-25 00:00:00 UTC,4.58456553,61886841.23
2020-12-26 00:00:00 UTC,4.08209314,55007234.04
2020-12-27 00:00:00 UTC,4.250229684,57298070.15
2020-12-28 00:00:00 UTC,4.812154138,65894827.97
2020-12-29 00:00:00 UTC,4.763201932,64375965.25
2020-12-30 00:00:00 UTC,4.368307195,58989319.79
2020-12-31 00:00:00 UTC,3.935550596,53209553.37
2021-01-01 00:00:00 UTC,4.068870657,54913947.92
2021-01-02 00:00:00 UTC,4.043153321,54512437.74
2021-01-03 00:00:00 UTC,3.604448772,48446046.91
2021-01-04 00:00:00 UTC,4.492921438,61077421.11
2021-01-05 00:00:00 UTC,4.26518658,57518187.05
2021-01-06 00:00:00 UTC,4.59951121,62092667.65
2021-01-07 00:00:00 UTC,4.642930683,62612605.85
2021-01-08 00:00:00 UTC,4.658923031,63285500.17
2021-01-09 00:00:00 UTC,4.671645937,63044536.04
2021-01-10 00:00:00 UTC,4.767996121,64457197.8
2021-01-11 00:00:00 UTC,4.42799739,59711581.44
2021-01-12 00:00:00 UTC,4.414946371,59106237.69
2021-01-13 00:00:00 UTC,4.926457745,67760389.28
2021-01-14 00:00:00 UTC,5.465237105,73572581.31
2021-01-15 00:00:00 UTC,6.736495831,90664124.9
2021-01-16 00:00:00 UTC,6.391178524,87235274.6
2021-01-17 00:00:00 UTC,6.240473297,84039080.06
2021-01-18 00:00:00 UTC,6.141349793,82971684.72
2021-01-19 00:00:00 UTC,7.231525979,98580366.78
2021-01-20 00:00:00 UTC,8.677598713,119018721.9
2021-01-21 00:00:00 UTC,8.533604013,115097746.7
2021-01-22 00:00:00 UTC,7.091814419,97387991.35
2021-01-23 00:00:00 UTC,8.834183744,118791254.7
2021-01-24 00:00:00 UTC,8.444934431,113861267.5
2021-01-25 00:00:00 UTC,8.744844813,118145972.8
2021-01-26 00:00:00 UTC,8.492902515,115427074.6
2021-01-27 00:00:00 UTC,8.325414479,112813069.2
2021-01-28 00:00:00 UTC,7.525914522,102144415.2
2021-01-29 00:00:00 UTC,8.279320797,115284614.9
2021-01-30 00:00:00 UTC,8.025784079,108340358.3
2021-01-31 00:00:00 UTC,9.475792839,128384282.6
2021-02-01 00:00:00 UTC,9.501193173,125100548.1
2021-02-02 00:00:00 UTC,10.39682841,140980787
2021-02-03 00:00:00 UTC,11.81987411,160095308.3
2021-02-04 00:00:00 UTC,11.32151625,152934222.9
2021-02-05 00:00:00 UTC,12.75725479,174415038.2
2021-02-06 00:00:00 UTC,12.50033046,168558631.7
2021-02-07 00:00:00 UTC,11.2455532,151940151.1
2021-02-08 00:00:00 UTC,11.44037777,152938029
2021-02-09 00:00:00 UTC,13.75035533,181719517.2
2021-02-10 00:00:00 UTC,15.77108539,213061987.2
2021-02-11 00:00:00 UTC,14.33591982,195334246.3
2021-02-12 00:00:00 UTC,15.06592757,202563012.7
2021-02-13 00:00:00 UTC,15.33771354,207014276.9
2021-02-14 00:00:00 UTC,15.68940542,211239136.3
2021-02-15 00:00:00 UTC,14.95279007,201560856.7
2021-02-16 00:00:00 UTC,13.24671014,179264710.9
2021-02-17 00:00:00 UTC,13.28274492,178976732.2
2021-02-18 00:00:00 UTC,14.19298207,191610114.2
2021-02-19 00:00:00 UTC,15.89358087,214489139
2021-02-20 00:00:00 UTC,17.11796883,230833721.8
2021-02-21 00:00:00 UTC,14.86108932,200660477
2021-02-22 00:00:00 UTC,14.37180944,194294817.6
2021-02-23 00:00:00 UTC,15.7267725,211731898.3
2021-02-24 00:00:00 UTC,13.53289447,181619055
2021-02-25 00:00:00 UTC,14.22558145,192141364.4
2021-02-26 00:00:00 UTC,12.46054593,170712544
2021-02-27 00:00:00 UTC,12.3421716,167139695.1
2021-02-28 00:00:00 UTC,12.40931461,166894449.3
2021-03-01 00:00:00 UTC,12.13820808,165215999.1
2021-03-02 00:00:00 UTC,13.59022432,184362169.4
2021-03-03 00:00:00 UTC,13.18096786,178461117
2021-03-04 00:00:00 UTC,13.6794234,185280468.4
2021-03-05 00:00:00 UTC,12.51594735,169027377.2
2021-03-06 00:00:00 UTC,11.72570346,158324995.3
2021-03-07 00:00:00 UTC,11.91531555,160717025
2021-03-08 00:00:00 UTC,12.20813757,164549663.8
2021-03-09 00:00:00 UTC,12.15745869,164082712
2021-03-10 00:00:00 UTC,13.22416576,178214681.5
2021-03-11 00:00:00 UTC,12.47604881,168676903.5
2021-03-12 00:00:00 UTC,12.27654259,165973771.9
2021-03-13 00:00:00 UTC,11.69648198,157982642.4
2021-03-14 00:00:00 UTC,11.4383381,154843277.1
2021-03-15 00:00:00 UTC,11.69635712,157675466.6
2021-03-16 00:00:00 UTC,11.82836356,160227999.4
2021-03-17 00:00:00 UTC,11.25099491,152065413.7
2021-03-18 00:00:00 UTC,11.94140477,161090529.6
2021-03-19 00:00:00 UTC,13.51266537,180413249.3
2021-03-20 00:00:00 UTC,12.87887765,174045305.2
2021-03-21 00:00:00 UTC,12.43429926,168355273.7
2021-03-22 00:00:00 UTC,12.27012866,165515605.9
2021-03-23 00:00:00 UTC,12.54052609,169538693.5
2021-03-24 00:00:00 UTC,11.63739781,157175361.7
2021-03-25 00:00:00 UTC,10.55643893,143318484.7
2021-03-26 00:00:00 UTC,10.54525401,142803833.5
2021-03-27 00:00:00 UTC,11.58356749,156179851.9
2021-03-28 00:00:00 UTC,11.17761388,151399827.7
2021-03-29 00:00:00 UTC,12.35635239,166588302.4
2021-03-30 00:00:00 UTC,14.29496924,192438294.3
2021-03-31 00:00:00 UTC,13.71313744,185515237.8
2021-04-01 00:00:00 UTC,12.83063231,173305427.5
2021-04-02 00:00:00 UTC,13.9999936,189110674.1
2021-04-03 00:00:00 UTC,13.20618191,178633107
2021-04-04 00:00:00 UTC,12.17526852,165348617.2
2021-04-05 00:00:00 UTC,13.52235082,182759101.9
2021-04-06 00:00:00 UTC,13.42937941,181679313.7
2021-04-07 00:00:00 UTC,14.26795773,192728752.2
2021-04-08 00:00:00 UTC,13.28007068,179835459.3
2021-04-09 00:00:00 UTC,14.80241746,199830902
2021-04-10 00:00:00 UTC,15.23928957,205697916.3
2021-04-11 00:00:00 UTC,13.61794889,184507373
2021-04-12 00:00:00 UTC,13.56177662,182722970.6
2021-04-13 00:00:00 UTC,14.63521422,197783943.7
2021-04-14 00:00:00 UTC,13.83248756,186832638.1
2021-04-15 00:00:00 UTC,13.28702963,179595235.4
2021-04-16 00:00:00 UTC,14.26942666,192617672.2
2021-04-17 00:00:00 UTC,13.72597766,185461529.9
2021-04-18 00:00:00 UTC,13.58035352,183749046.8
2021-04-19 00:00:00 UTC,12.15993627,164475439.6
2021-04-20 00:00:00 UTC,12.21166734,165651850.1
2021-04-21 00:00:00 UTC,14.61563303,199999907.6
2021-04-22 00:00:00 UTC,15.44915661,209628235.3
2021-04-23 00:00:00 UTC,15.59162233,213216368.2
2021-04-24 00:00:00 UTC,17.26414353,232953217.5
2021-04-25 00:00:00 UTC,15.12854796,205109274.1
2021-04-26 00:00:00 UTC,16.00598552,215747330.3
2021-04-27 00:00:00 UTC,19.31163766,260436576
2021-04-28 00:00:00 UTC,18.88775205,255286196.1
2021-04-29 00:00:00 UTC,19.68735837,264849149.6
2021-04-30 00:00:00 UTC,22.32382977,542818337.4
2021-05-01 00:00:00 UTC,21.74191466,523209398
2021-05-02 00:00:00 UTC,20.73428954,501165519.5
2021-05-03 00:00:00 UTC,19.81032883,475985459.3
2021-05-04 00:00:00 UTC,19.32398652,465700939.8
2021-05-05 00:00:00 UTC,17.65896899,426944339.5
2021-05-06 00:00:00 UTC,19.19852182,463028233.7
2021-05-07 00:00:00 UTC,17.89071547,430887541.1
2021-05-08 00:00:00 UTC,17.71116125,425877430.4
2021-05-09 00:00:00 UTC,17.93691277,430910953.9
2021-05-10 00:00:00 UTC,19.13590675,460480989.8
2021-05-11 00:00:00 UTC,17.18195984,413053079.2
2021-05-12 00:00:00 UTC,17.06270462,409019515.3
2021-05-13 00:00:00 UTC,17.53072502,433555515.9
2021-05-14 00:00:00 UTC,16.96448694,407988342.9
2021-05-15 00:00:00 UTC,17.93842214,431234579.7
2021-05-16 00:00:00 UTC,16.2857209,393030879.4
2021-05-17 00:00:00 UTC,15.84039455,378374471.8
2021-05-18 00:00:00 UTC,14.41456943,347450648.7
2021-05-19 00:00:00 UTC,17.94078748,432937932.7
2021-05-20 00:00:00 UTC,11.87521098,319065002.6
2021-05-21 00:00:00 UTC,12.83639513,346990708.6
2021-05-22 00:00:00 UTC,10.1871986,272196991.3
2021-05-23 00:00:00 UTC,9.57716859,257827488.1
2021-05-24 00:00:00 UTC,7.72505714,206536959.6
2021-05-25 00:00:00 UTC,10.02770217,288323911
2021-05-26 00:00:00 UTC,9.510498645,274885882.1
2021-05-27 00:00:00 UTC,10.81175842,311812688.9
2021-05-28 00:00:00 UTC,10.65372817,307656322.3
2021-05-29 00:00:00 UTC,8.868574806,256205833
2021-05-30 00:00:00 UTC,8.07309988,236046682.3
2021-05-31 00:00:00 UTC,8.498480945,245537174.4
2021-06-01 00:00:00 UTC,9.392762606,271426309.5
2021-06-02 00:00:00 UTC,9.351837042,270286476
2021-06-03 00:00:00 UTC,10.36462059,301163895.1
2021-06-04 00:00:00 UTC,10.72616863,310870845.1
2021-06-05 00:00:00 UTC,9.421413104,273145121.5
2021-06-06 00:00:00 UTC,9.125604533,263055717.9
2021-06-07 00:00:00 UTC,9.27511561,266853290.3
2021-06-08 00:00:00 UTC,8.341853161,241371175.3
2021-06-09 00:00:00 UTC,8.286004905,240092166.3
2021-06-10 00:00:00 UTC,9.347220099,270492839.8
2021-06-11 00:00:00 UTC,8.497059459,247639473.8
2021-06-12 00:00:00 UTC,7.714018586,222393609.6
2021-06-13 00:00:00 UTC,7.712577928,224241297.3
2021-06-14 00:00:00 UTC,8.228329782,237480302.4
2021-06-15 00:00:00 UTC,8.722589821,252175174.7
2021-06-16 00:00:00 UTC,8.569996132,247994812.2
2021-06-17 00:00:00 UTC,7.830104496,225453419.5
2021-06-18 00:00:00 UTC,8.364012822,240697957.7
2021-06-19 00:00:00 UTC,7.601213019,220910391.5
2021-06-20 00:00:00 UTC,7.771804414,223187665.6
2021-06-21 00:00:00 UTC,7.663975841,221465542.2
2021-06-22 00:00:00 UTC,6.466423194,187108224.6
2021-06-23 00:00:00 UTC,5.58669689,160984356.7
2021-06-24 00:00:00 UTC,5.887953395,169941645
2021-06-25 00:00:00 UTC,6.142761776,177641504.3
2021-06-26 00:00:00 UTC,5.556429712,160863310.3
2021-06-27 00:00:00 UTC,5.329267037,153669891.4
2021-06-28 00:00:00 UTC,5.754058033,166071935.4
2021-06-29 00:00:00 UTC,6.745091855,194680650.4
2021-06-30 00:00:00 UTC,7.001941494,202626813
2021-07-01 00:00:00 UTC,6.932571387,200289146.5
2021-07-02 00:00:00 UTC,6.622056127,191869197.1
2021-07-03 00:00:00 UTC,6.670513299,192939471.1
2021-07-04 00:00:00 UTC,6.737221515,194634516.4
2021-07-05 00:00:00 UTC,7.156319829,207526841.8
2021-07-06 00:00:00 UTC,7.391873674,214106084.1
2021-07-07 00:00:00 UTC,7.659014305,221790441.5
2021-07-08 00:00:00 UTC,7.55659795,219637707
2021-07-09 00:00:00 UTC,6.960145269,201769555
2021-07-10 00:00:00 UTC,6.992624884,202709084.7
2021-07-11 00:00:00 UTC,6.84455858,198524920.3
2021-07-12 00:00:00 UTC,6.943426807,201382213.4
2021-07-13 00:00:00 UTC,7.59487883,219939197.7
2021-07-14 00:00:00 UTC,6.884734668,199583649.7
2021-07-15 00:00:00 UTC,6.820535945,197185793.4
2021-07-16 00:00:00 UTC,7.235695875,210038277.1
2021-07-17 00:00:00 UTC,6.572811023,190486843
2021-07-18 00:00:00 UTC,6.189071293,179419799.8
2021-07-19 00:00:00 UTC,6.275971129,181699252.7
2021-07-20 00:00:00 UTC,5.611575346,162673331.1
2021-07-21 00:00:00 UTC,5.260062759,152320421.4
2021-07-22 00:00:00 UTC,5.795958765,167413406.7
2021-07-23 00:00:00 UTC,5.637656847,163427524.8
2021-07-24 00:00:00 UTC,5.827144344,168827099.9
2021-07-25 00:00:00 UTC,5.898881701,170997747.3
2021-07-26 00:00:00 UTC,6.212617,180090541.7
2021-07-27 00:00:00 UTC,6.113224923,179089161.9
2021-07-28 00:00:00 UTC,6.379268657,184325859.5
2021-07-29 00:00:00 UTC,6.199903797,179592284.3
2021-07-30 00:00:00 UTC,6.26661013,205452858.7
2021-07-31 00:00:00 UTC,6.658908004,217912037.1
2021-08-01 00:00:00 UTC,7.071093323,230078574
2021-08-02 00:00:00 UTC,6.580806996,214857189
2021-08-03 00:00:00 UTC,6.513917566,213099036.4
2021-08-04 00:00:00 UTC,6.576227719,214892399.1
2021-08-05 00:00:00 UTC,6.716418535,219928973.7
2021-08-06 00:00:00 UTC,8.115533654,265059653.1
2021-08-07 00:00:00 UTC,7.902683323,258072076.1
2021-08-08 00:00:00 UTC,8.215644474,268108983.2
2021-08-09 00:00:00 UTC,8.486055386,278370701
2021-08-10 00:00:00 UTC,8.481500414,280897216.3
2021-08-11 00:00:00 UTC,8.626073118,280747164.5
2021-08-12 00:00:00 UTC,8.820695921,288002964.4
2021-08-13 00:00:00 UTC,9.465093668,309427700.5
2021-08-14 00:00:00 UTC,9.531683105,311615556.6
2021-08-15 00:00:00 UTC,9.415642723,307398079.9
2021-08-16 00:00:00 UTC,9.355910233,305388383.2
2021-08-17 00:00:00 UTC,9.4738418,313521189.7
2021-08-18 00:00:00 UTC,9.39958863,307063688.4
2021-08-19 00:00:00 UTC,9.137136227,298803500.9
2021-08-20 00:00:00 UTC,10.1936796,335440386.7
2021-08-21 00:00:00 UTC,10.70612419,349492882.8
2021-08-22 00:00:00 UTC,13.08212701,427504983.5
2021-08-23 00:00:00 UTC,12.57258709,410519418.3
2021-08-24 00:00:00 UTC,12.28869842,401461778.8
2021-08-25 00:00:00 UTC,11.79805042,388691683.7
2021-08-26 00:00:00 UTC,12.34355082,403091319.7
2021-08-27 00:00:00 UTC,11.10683207,364053144.5
2021-08-28 00:00:00 UTC,11.65178401,380473151.4
2021-08-29 00:00:00 UTC,11.32954061,369628822.1
2021-08-30 00:00:00 UTC,11.13068092,362526015.6
2021-08-31 00:00:00 UTC,11.85433496,388800280.2
2021-09-01 00:00:00 UTC,11.30894666,369447693.8
2021-09-02 00:00:00 UTC,13.36998921,437161404.7
2021-09-03 00:00:00 UTC,12.92261498,421908872.1
2021-09-04 00:00:00 UTC,13.13061563,427756785.2
2021-09-05 00:00:00 UTC,13.96807017,457028681.1
2021-09-06 00:00:00 UTC,13.36039786,437065612.7
2021-09-07 00:00:00 UTC,15.54906256,507410915.8
2021-09-08 00:00:00 UTC,12.77960492,417067235.7
2021-09-09 00:00:00 UTC,12.10932876,396022943.7
2021-09-10 00:00:00 UTC,11.94310756,390542239.5
2021-09-11 00:00:00 UTC,10.94236211,357133949.5
2021-09-12 00:00:00 UTC,11.54615246,377099568.6
2021-09-13 00:00:00 UTC,12.27632593,402816102.4
2021-09-14 00:00:00 UTC,10.80212358,352701541.6
2021-09-15 00:00:00 UTC,11.28469292,368503938.8
2021-09-16 00:00:00 UTC,11.36361432,370502918
2021-09-17 00:00:00 UTC,11.34838765,370610044.7
2021-09-18 00:00:00 UTC,10.71409826,349924845.9
2021-09-19 00:00:00 UTC,10.86525919,354539336.7
2021-09-20 00:00:00 UTC,10.96413694,358512778.5
2021-09-21 00:00:00 UTC,8.769741706,284987372.5
2021-09-22 00:00:00 UTC,7.938810312,257987275.3
2021-09-23 00:00:00 UTC,9.152796396,298797876.9
2021-09-24 00:00:00 UTC,9.782937603,319466841.6
2021-09-25 00:00:00 UTC,9.261653847,303519140
2021-09-26 00:00:00 UTC,8.929170304,290821532.9
2021-09-27 00:00:00 UTC,10.67916565,348538473.5
2021-09-28 00:00:00 UTC,9.896750258,323574584.4
2021-09-29 00:00:00 UTC,9.300962107,304121892.5
2021-09-30 00:00:00 UTC,9.489807031,309807249.8
2021-10-01 00:00:00 UTC,9.714962645,317096170.1
2021-10-02 00:00:00 UTC,10.67252742,348431590.9
2021-10-03 00:00:00 UTC,10.80069309,353215154.6
2021-10-04 00:00:00 UTC,10.84739048,354315074.8
2021-10-05 00:00:00 UTC,10.33348029,338145866
2021-10-06 00:00:00 UTC,10.38353302,339051025.5
2021-10-07 00:00:00 UTC,10.65580277,348109254.5
2021-10-08 00:00:00 UTC,12.22028563,399471111.3
2021-10-09 00:00:00 UTC,11.62594015,379715504.7
2021-10-10 00:00:00 UTC,11.2929314,368688494.4
2021-10-11 00:00:00 UTC,10.9370559,357851391.9
2021-10-12 00:00:00 UTC,10.65659965,347703616.4
2021-10-13 00:00:00 UTC,10.91209895,356302554.4
2021-10-14 00:00:00 UTC,11.65396967,380741101.5
2021-10-15 00:00:00 UTC,12.15793847,396952792.6
2021-10-16 00:00:00 UTC,11.47208702,376403279.6
2021-10-17 00:00:00 UTC,11.91475139,389698021.3
2021-10-18 00:00:00 UTC,11.99682488,391424563.5
2021-10-19 00:00:00 UTC,12.67761778,409964969.1
2021-10-20 00:00:00 UTC,13.45622806,439571122.1
2021-10-21 00:00:00 UTC,13.58538136,445201375.9
2021-10-22 00:00:00 UTC,12.74688145,417284903.1
2021-10-23 00:00:00 UTC,12.70998443,415326221
2021-10-24 00:00:00 UTC,12.71501063,555256294.3
2021-10-25 00:00:00 UTC,12.04748707,525499111.3
2021-10-26 00:00:00 UTC,12.15042693,530505876.8
2021-10-27 00:00:00 UTC,12.18028153,532045843.3
2021-10-28 00:00:00 UTC,10.56974518,461776329.7
2021-10-29 00:00:00 UTC,11.0635196,481611068.9
2021-10-30 00:00:00 UTC,11.35297016,494457583.7
2021-10-31 00:00:00 UTC,10.88658765,475293372
2021-11-01 00:00:00 UTC,10.871858,475214575.3
2021-11-02 00:00:00 UTC,10.59635001,461908620.5
2021-11-03 00:00:00 UTC,10.93795883,476721587.3
2021-11-04 00:00:00 UTC,11.25105263,491440875.2
2021-11-05 00:00:00 UTC,11.33591389,477546415.2
2021-11-06 00:00:00 UTC,11.57109412,505062066.6
2021-11-07 00:00:00 UTC,12.1778963,530494398.7
2021-11-08 00:00:00 UTC,13.2991186,580430565.8
2021-11-09 00:00:00 UTC,13.33036194,584286289.9
2021-11-10 00:00:00 UTC,12.92923411,566857856.7
2021-11-11 00:00:00 UTC,11.85108042,517334269.5
2021-11-12 00:00:00 UTC,13.34265351,582955869
2021-11-13 00:00:00 UTC,12.76794243,557003144.7
2021-11-14 00:00:00 UTC,12.16215176,530787712.5
2021-11-15 00:00:00 UTC,11.9493347,519203099
2021-11-16 00:00:00 UTC,13.22944377,576416625.3
2021-11-17 00:00:00 UTC,11.50585832,502866924.2
2021-11-18 00:00:00 UTC,12.12675886,522554055.4
2021-11-19 00:00:00 UTC,10.62477316,461838940.8
2021-11-20 00:00:00 UTC,11.33319406,494494175.7
2021-11-21 00:00:00 UTC,11.23231117,491185765.3
2021-11-22 00:00:00 UTC,12.49940977,547531974.9
2021-11-23 00:00:00 UTC,12.3471969,542183908.8
2021-11-24 00:00:00 UTC,13.32252297,580657114.6
2021-11-25 00:00:00 UTC,13.14548064,574398082
2021-11-26 00:00:00 UTC,14.13660867,617921122.9
2021-11-27 00:00:00 UTC,12.69540317,553830190.8
2021-11-28 00:00:00 UTC,12.33937412,534298873.3
2021-11-29 00:00:00 UTC,12.16979419,532326446
2021-11-30 00:00:00 UTC,12.32878782,538105638.1
2021-12-01 00:00:00 UTC,13.61511106,593835692.2
2021-12-02 00:00:00 UTC,12.75798246,557013896.3
2021-12-03 00:00:00 UTC,12.48518172,544634022.4
2021-12-04 00:00:00 UTC,11.91457502,520088767
2021-12-05 00:00:00 UTC,10.58787336,462119284.7
2021-12-06 00:00:00 UTC,9.846798363,430019802.4
2021-12-07 00:00:00 UTC,9.66437159,421849076.1
2021-12-08 00:00:00 UTC,9.26786635,404942564.6
2021-12-09 00:00:00 UTC,9.56394844,416860913.9
2021-12-10 00:00:00 UTC,8.485186953,373496773.6
2021-12-11 00:00:00 UTC,9.407810888,413324601.8
2021-12-12 00:00:00 UTC,9.205458291,401859115.1
2021-12-13 00:00:00 UTC,9.43116128,411881919.2
2021-12-14 00:00:00 UTC,8.233015752,359350482.3
2021-12-15 00:00:00 UTC,8.304021966,358243694.2
2021-12-16 00:00:00 UTC,8.603200987,375114984.7
2021-12-17 00:00:00 UTC,8.434183099,367977815.9
2021-12-18 00:00:00 UTC,8.063672953,351095264.8
2021-12-19 00:00:00 UTC,8.144770314,355506473.6
2021-12-20 00:00:00 UTC,8.196485857,357583089.6
2021-12-21 00:00:00 UTC,7.848866546,342652299.7
2021-12-22 00:00:00 UTC,8.056499986,351765710.7
2021-12-23 00:00:00 UTC,8.339575929,364832850.4
2021-12-24 00:00:00 UTC,8.739080467,381102365.7
2021-12-25 00:00:00 UTC,8.807652557,384779631
2021-12-26 00:00:00 UTC,8.844286168,387457166.9
2021-12-27 00:00:00 UTC,9.359363143,405203024
2021-12-28 00:00:00 UTC,9.8697961,429774234.2
2021-12-29 00:00:00 UTC,8.827356386,385287693.1
2021-12-30 00:00:00 UTC,8.463742659,366947882
2021-12-31 00:00:00 UTC,8.579297395,373940741.7
2022-01-01 00:00:00 UTC,8.271396393,361794092.5
2022-01-02 00:00:00 UTC,8.530372561,372448886.2
2022-01-03 00:00:00 UTC,8.575202942,374900987.3
2022-01-04 00:00:00 UTC,8.271828157,361186649.6
2022-01-05 00:00:00 UTC,8.150167085,361438331.7
2022-01-06 00:00:00 UTC,7.642153901,334832707.8
2022-01-07 00:00:00 UTC,7.426949859,324916667.6
2022-01-08 00:00:00 UTC,6.95230452,304387645.3
2022-01-09 00:00:00 UTC,6.848718254,299769886.7
2022-01-10 00:00:00 UTC,6.762414967,295482490.2
2022-01-11 00:00:00 UTC,6.794369201,298240987.9
2022-01-12 00:00:00 UTC,7.17352633,310421434.7
2022-01-13 00:00:00 UTC,7.246665015,316499637.8
2022-01-14 00:00:00 UTC,6.808544883,298459914.9
2022-01-15 00:00:00 UTC,6.982747483,304759512.5
2022-01-16 00:00:00 UTC,7.074685569,309165906.3
2022-01-17 00:00:00 UTC,7.229578314,315320008.5
2022-01-18 00:00:00 UTC,6.901767903,301127986.1
2022-01-19 00:00:00 UTC,6.655105728,290562261.7
2022-01-20 00:00:00 UTC,6.244818874,273224730.5
2022-01-21 00:00:00 UTC,6.11038491,267175124.5
2022-01-22 00:00:00 UTC,5.214285763,227752634.9
2022-01-23 00:00:00 UTC,4.30834308,187960111.3
2022-01-24 00:00:00 UTC,4.425614653,193112363.9
2022-01-25 00:00:00 UTC,4.195217286,184328945.7
2022-01-26 00:00:00 UTC,4.39983846,213903525.5
2022-01-27 00:00:00 UTC,4.356710941,212123226
2022-01-28 00:00:00 UTC,4.235336061,206072623.8
2022-01-29 00:00:00 UTC,4.505598675,219215675.9
2022-01-30 00:00:00 UTC,4.421856617,214925795.6
2022-01-31 00:00:00 UTC,4.302657648,209617659.3
2022-02-01 00:00:00 UTC,4.213805641,204706799.3
2022-02-02 00:00:00 UTC,4.325164289,210246752.7
2022-02-03 00:00:00 UTC,4.077037339,198513153.9
2022-02-04 00:00:00 UTC,4.119680648,199971257.5
2022-02-05 00:00:00 UTC,4.482825647,216489295
2022-02-06 00:00:00 UTC,4.471330919,218744203.7
2022-02-07 00:00:00 UTC,4.724595683,229291210
2022-02-08 00:00:00 UTC,5.149598889,252746275
2022-02-09 00:00:00 UTC,4.829389155,235427108.1
2022-02-10 00:00:00 UTC,4.920760466,239152647.9
2022-02-11 00:00:00 UTC,5.007551736,244824076.6
2022-02-12 00:00:00 UTC,7.402830119,360079523.9
2022-02-13 00:00:00 UTC,7.155683678,347873849.2
2022-02-14 00:00:00 UTC,6.123922938,298212459.9
2022-02-15 00:00:00 UTC,6.041183752,293937155.1
2022-02-16 00:00:00 UTC,6.249279797,304602517
2022-02-17 00:00:00 UTC,6.093454777,295896706.3
