,price,market_cap
2024-08-18 00:00:00 UTC,0.250382047,212825380.8
2024-08-19 00:00:00 UTC,0.251307302,213919844.5
2024-08-20 00:00:00 UTC,0.261289625,222498251.6
2024-08-21 00:00:00 UTC,0.255287143,217229069.7
2024-08-22 00:00:00 UTC,0.257724858,219503793.6
2024-08-23 00:00:00 UTC,0.254169461,216352973
2024-08-24 00:00:00 UTC,0.275105407,234016965
2024-08-25 00:00:00 UTC,0.278333909,236732359.2
2024-08-26 00:00:00 UTC,0.263555265,224590256
2024-08-27 00:00:00 UTC,0.247201193,210690925.6
2024-08-28 00:00:00 UTC,0.228658726,194967916.2
2024-08-29 00:00:00 UTC,0.225160494,192427639.8
2024-08-30 00:00:00 UTC,0.228403471,194793525.2
2024-08-31 00:00:00 UTC,0.228118597,194703440.6
2024-09-01 00:00:00 UTC,0.221292731,188770979.8
2024-09-02 00:00:00 UTC,0.210584141,182507455.5
2024-09-03 00:00:00 UTC,0.217597938,188193256.7
2024-09-04 00:00:00 UTC,0.199974469,173727376.7
2024-09-05 00:00:00 UTC,0.206591858,178837039
2024-09-06 00:00:00 UTC,0.203385798,176139738.5
2024-09-07 00:00:00 UTC,0.198984643,172484558.9
2024-09-08 00:00:00 UTC,0.205892646,178211443.6
2024-09-09 00:00:00 UTC,0.209055715,181150323.4
2024-09-10 00:00:00 UTC,0.218964176,189884676.9
2024-09-11 00:00:00 UTC,0.217859637,188921520
2024-09-12 00:00:00 UTC,0.209823662,182012384
2024-09-13 00:00:00 UTC,0.216526462,187941292.1
2024-09-14 00:00:00 UTC,0.226004652,196271268.8
2024-09-15 00:00:00 UTC,0.222776439,193303948.7
2024-09-16 00:00:00 UTC,0.215451961,187161429.4
2024-09-17 00:00:00 UTC,0.205313829,178427886.3
2024-09-18 00:00:00 UTC,0.21516651,186848300.7
2024-09-19 00:00:00 UTC,0.218549697,189977878
2024-09-20 00:00:00 UTC,0.232956043,202550396.4
2024-09-21 00:00:00 UTC,0.235375114,204705984.7
2024-09-22 00:00:00 UTC,0.240876878,209769976.4
2024-09-23 00:00:00 UTC,0.232621768,202447506.6
2024-09-24 00:00:00 UTC,0.234071101,203722979.6
